Label,Tweet Id,Username,Text
0,1795552912,YungKyd,@elegantslummer LMAO no gurl never walked away from me afterwards. LOL 
0,1677490480,QuotableBuffy,@cliffwilliams Welcome to the Buffy cult! Follow along and relive the show one tweet at a time...  
0,2043909489,TianaMBrown,yesterday was my last day of school. let the fun begin.... 
0,2190018967,Mjrocks27,jus got home.. ugh im so tired yet thers still more to do! gud thing sthers milkway chocolate lols 
0,1824410811,_bianca_,@Maaike_ The Aristocats is leuk! 
0,1984002018,ppalavilli,thinking of going to the movie &quot;Up&quot; today - reviews and trailers are great  - let's see if Ruchi likes it too 
0,2015281019,frujo,"But, I listen to Jack Johnson and work and it is calmin' me down "
0,1565046196,taskeladd,@cilie80 Yay for Compeed! 
0,1963998385,PixelExecution,@_anea How's your day going? 
0,2067920471,holvin,care`in 4 Ruby                             _by Ruby
0,2054246049,TwiCrackAddict,"SlowSaturday  Thx 4 FF, follow these peeps! @twilightpoison @CullenBoysAnon @TwiExaminer  @TwiSuperfan"
0,1966358742,amanda_nan,http://twitpic.com/6817h - Look who snuck into our section!!! 
0,2175919993,steammm,Shifting house... Going back to where it all began 
0,2070620142,JamieCreech,@compelledtoread I'm offering a bonafide SQUEE! for that. 
0,1753449546,supersupersam,@Tayler_Nicole wow you are lucky  happy birthday!
0,1832837831,ChicagoDesign,"@employerbrander so where are you now with a website Charee? Let's talk about getting you online, and making some referrals, "
0,2053245371,jasminbaldesten,The balcony is getting nicer and nicer  Tonight it's football night in front of the TV - Sweden vs. Denmark.
0,1971396670,optimiced,"@enstyled well, in this case it worked pretty smooth for me, so I'm happy "
0,2071407977,Ciarra10,@CorbinBleu figures your a lakers fan! Boston is taking it next year when all of our players get better 
0,2190524334,rockstarrocky,I do perfer for my C to be in bed with me over my Berry anytime! 
0,1469787801,Terrinixon,"@Tamm  - Senna-the-unblocker is yours to borrow as long as I have her back by ... oh, say - May 1st?  "
0,2001937674,tsariqa,The Wests are back 
0,2063797841,11028,Watching Rove  I remembered this week
0,1961464094,kay_tea,Eating Greek in Montreal. Yum. 
0,2068554109,cbombeck,my paper still didn't write itself. maybe if i go out for coffee it will.... 
0,1964102176,myonlyeverglow,"@SilverUP Ahhhh, thank you! Has anyone seen anything else from it? The coat is really pretty "
0,2015584644,Hannahliciousx3,@tracecyrus http://twitpic.com/6iyk6 - What a cool pic 
0,1973417840,eysies,my latest R/K fanvid  http://bit.ly/wJMqn  impatiently waiting for tmrw...
0,1966004156,whitneyhess,I'm taking my man on a date tonight and he doesn't know where 
0,1880069126,spryken,"@shuntlai is down again, even at pj  as usual..."
0,2055430009,LisaSmithNYC,Getting yummy mexican food and a big bag of cherries...I love to feed my belly... 
0,2048114191,peacelovinamber,"I liked today, today was fun. But sad its the last day at the elementary school, carnival tonight! Come help please it will be fun  te ..."
0,1833507439,CdnGal_ps,"@Amazing_Grace13 Well, time for bed... see you tomorrow on our DAY OFF!! "
0,1678014375,serenep12,"is living for the only thing she knows, runnin' n not quite sure where to go - Lifehouse edited version by ms Pluim "
0,2062945104,randomsupergirl,"@TraceCyrus WELCOME TO THE PHILIPPINES.  it's so hot, isn't it? ))"
0,1999236273,MissKathrynMary,and my Ride would be a white with tan interior Bentley Continental Flying Spur 
0,1966040126,abbiekatee,Watching the new Wizards Of Waverly Place eppisode!  &lt;3this show!
0,2014580675,Danniskates,Thinks that although it isn't sunny the weather is still nice...least it's a little more bearable in the office! 
0,2047902697,JoeiBoots,"@officialTila Ha if you my home girl no, id be telling you bout the girls im crushin on. So we even. Just dont think im a whore Fanx "
0,2072208155,andreiiina,@pufffff I have tumblr  follow me 7036561.tumblr.com
0,1677975754,ElenaBrowne,"@cupcake__ arrrr we both replied to each other over different tweets at the same time  , i'll see you then, Duno where the hell Kateyy is!"
0,1975377666,angelaxjonas,"@iluvwentzXstump LMFAOOOO, I ALMOST DID SAY FOOT! hahaha, im laughing at the word foot, lmao. NO BETHY, eat something. please, for pete "
0,1971562233,jks724,@AndyStettler and I'm so glad you are one of them 
0,1834811469,jeffpulver,@perthtones Good evening Sir. Hope all is well in Perth. 
0,2055415380,ljautrey,@floodski glad he got the seatbelt on. 
0,2058179577,deborahblake,@skyladawn Really? We were engaged to the same guy? What are the odds. 'Nother bad day? Better get that assistant 
0,1993926606,jaszygyrl,People.com makes me happy. 
0,2014579796,AamandaO,My day suddenly got so much better when I got the mail.  Music is the key to my heart! woohoo
0,1693207389,RoxyLee,@SydneyAlterEgo totally blown away. a nice feeling... mind you i was on the edge of tears during his talk. i'm such a softie! 
0,1977352781,grumpygrape,Just got home....got tired of waiting for the stop sign to turn green 
0,1996805698,ilywithanou,heading over to the PC to watch the indoor soccer game 
0,1881529681,SunshineBoat,"@RawHealer Things r going gr8! He's adjusted now, &amp; have him on new supplement which is helping with him being so quick to anger lately. "
0,2176374778,metamorphozne,"freaked out, about my mom. haha! she just told me she found Php 500 in my old bag! gosh!  and also.."
0,1980758676,adityaregar,@rosels i reads the news non..hehehe.. all about it di detik.com..   currently tuning out to @johncmayer..
0,2052395648,jethrocarr,"@WolfLoverEmily followed your account, but still following @littlecherokee, not so interested in the RP or Blip tweets. "
0,2063087004,codemonkeyism,@juhariis CMMi isn't bad if you have some millions to spare. Lean/Agile is ok if you've got $50 to spare 
0,2192883684,tk1011,@AngelLaurel thank you!! have a wonderfully magical day laurel  *hug*
0,2001857149,the_hustler,@logic generally man.. doing some math these days.. finding it a lil difficult 
0,2056351801,ilovetwilightxo,Im off now 
0,2061744203,whoisCnCdotcom,had so much fun djin 2 day from 3-12 even though i didnt get paid. Free parties are the best 
0,1688007637,Bleubug,@jennyortuoste Sounded like a good race! The fight seemed kinda quick. But the one I was rooting for won. 
0,1677673252,cidermaker,@marieiris Chillig out at the moment after heavy 2 weeks at work. All completed last evening  You have plans?
0,2051892978,bubbleebree,"@Kappykat I have a book of speeches that were given at graduations all over... but you are an original, right?  Let me know!"
0,1833635348,Graphicaholic,mouse agility...  cute! http://bit.ly/1597B8
0,1562361178,jdschultz,@swampfoxx @dirtcarracing not sure Hannity would hurt... think of the numbers.  Guess it depends on definition of famous.... 
0,2175012173,CulverE,spent the weekend in alterac valley and wintergrasp...all is good  #wow
0,1998207694,SeelDem,Twitters I'm going 
0,2069847038,Tamori_80,@Zebgora I have so much content it is oozing off my notebook. 
0,1883327306,pchristina,"@JamesMurphy um sir, excuse me sir I been said &quot;Hi&quot; to u. U know I wuv u like a FFN member loves food "
0,2044406304,lonestarthrills,i love summer for a few reasons .. nice blue skies ... not alot of rain and wow the hot women .. wait i just love texas for that 
0,2174661708,aguilarfamily,The girls are asleep and we are finally getting some rest. 
0,1976166804,camiamoedo,gente atooooron ir no shopping com a bisha  ahazamos -n
0,1967061189,musiclove18,@xoxnaquel Aww come on lol Jonas talking to  you or watching you dance around your room ....yeah weird and scary lol 
0,1976275082,nakedtile,@Antiquebasket Thank you very much! 
0,1551939189,RealDani,@Dannymcfly  the weather is better in chile  haha  
0,1998247249,_GraphicsDesign,Working on a new tutorial focusing on the use of Vanish Points in photoshop  if your interested itll be on Http://www.zetagrafix.com tm
0,2000302649,xxadam_,getting off now. ill be back on when i get homeee 
0,1828075505,teamoferforever,"my first tweet of the day lol bueno a ver al atleti - valencia. VAMOS COLCHONEROS!! Kun mete 2, Forli 3 "
0,2039700480,lisahughey,"Yay--Sophies first tweet! That wasn't so bad was it? @PensFatales must put phone down, hubby is not happy  night tweeps"
0,1548913409,beethzor,Justin just played and sang Curtis Lowe for me  he just made my week
0,2016072990,natasha_cooper,"@catarinafr I always liked it, but they used to show it at really odd hours in India, so I finally gave up, but am going to start soon. "
0,1990200235,myklang,Jus change my nick  http://tinyurl.com/l9uv89
0,1981628855,Kat5Rescue,@RealitynTails You are welcome for the #ff shout out 
0,1834132677,joshuadenney,@sethsimonds You mean your following #  Goodnight Seth!
0,1992730326,wrigleygirl,@BillyBlass thanks for the shoutout! 
0,2069955526,vdub01,@wendywings we have expensive tastes 
0,1831204430,StarletteM,Survivor - JT just made the best choice taking Stephen. JT's got this in the bag. 
0,1968351196,callydaniels,@DannyRacket I know. How did we end up with a perfect daughter? Miss you. Hope to see you tonight before I fall asleep. 
0,2190292693,dungodung,Reading yesterday's newspapers. I guess it was a busy day yesterday 
0,1985118878,ABCeCe,@MsAlexisMarie hahaha ok. Ur gonna DIE! Laughing. Grab some Cheez-Its and enjoy 
0,1980307841,884bby,spent the entire w/e wid familia nd was hecktik  good break frm dha party life
0,2050695862,deliciasrsf,"@SimplyDecadent Aw, I wish we had use of the company jet, I'd be out in a few hours!  &amp; I wish we had a company jet too!"
0,2046659906,Nishitata,sated after fennel and coriander salad followed by neck of lamb in rogan josh sauce. husband very happy 
0,2051691206,Cyboogie,"@NaomiER alright ladies!! Drink up, get right &amp; have fun "
0,2048114728,hannahMCFLY6,"@reemerband night dave  , talk to you tomorrow :-D love you (L)"
0,1981281272,scrubzbody,"@TheSoapLady - Totally agree, Denise! Thanks for the note. "
0,2046754616,PinchedPink,Wondering when I'll stop holding myself back  Probably when I stop standing on my own shoelace? 
0,2182325275,robospaz,day 11 of 12 in the debenhams house.....one more day to go then day off which is getting spent in bed with ibuprofen 
0,1976971839,laurynbby,my brothers graduation is tomorrow. i have to get up at like 7:30-8. ugh!! but on the plus side... ill look very prettyy!!  starts at  ...
0,2001488225,Delight_Yankee,we're now up to 38 fans on our facebook page our popularity has started to spread across the pond  if youve not seen it check it out 
0,1563681659,shamim86,@moearora im i honest or what    ??
0,1975199959,Lissansky,@Arkuszewski congrats on your new assignment at PCO! don't forget to Tweet on any gov2.0 developments with the new site 
0,1834728693,ottomate,@BlackConfetti @digmo must try to improve that next time 
0,2192311668,caroleheidi,"had lovely lunch in cafe with Sy and gave the baby pigs their first fresh grass  Friendly man in baby room fixing wall, random..."
0,1836168036,coreyscatrox,i LOVe going to bed as everyone else is just getting up.  Today was an amazing day filled with amazing people. .
0,1880027641,dengmayuslow,Right found her lefty fersure  goodnight twittlers!
0,2191248377,hybrid756,@Lisaloftino Hi! Got your emails! House is looking awesome! Long time no speak! Not been about! 
0,2053317602,TinaSchroeder_,"i feel like putting on make up, like the BIG ONE... oh the drama "
0,1978833322,KatieWUT,@suugaarr oh you like the .. egg beef steam roll shit. that stuff makes me feel SICK. but it's good. and this years bbt is okayyy! 
0,2192227988,CaramelKisses2U,Lookin too fly to be at work right now 
0,2002476400,hollywoodjunkie,English exam went really well I think!   History Paper 1 Knowledge tomorrow :S
0,1966394836,erikitty,@vederamusic http://twitpic.com/5l032 - I have those same shoes 
0,2011438070,nomagicpill,@Songo72 i can fix that in a hurry 
0,2008175905,golfer60504,@realkateperry So now we just need to know where to go!? 
0,2053050522,libbyabrego,油貓餅 = I D0N'T KN0W WHAT IT MEANs BUT it L00KS KEWL S0.......THERE IT IS..............  RAND0M!
0,2009052016,j3wls,@White_Monarch you have a lesbian? Where can you buy one? It's a birthday present 
0,2018461668,jennybaquing,@rhennesy We should cook up that chicken in the freezer tonight 
0,1692819043,Laurie3200,How do the weekends manage to go by so fast???  Have a good week everyone 
0,1963465938,smileforevuahhh,is showering  and out. tgif
0,2063089708,Schattenwolf,Morning everyone 
0,2066135815,HarajukuBeauty,Im wondering is there anybody lookn for models.....cuz I'm one 
0,2192203372,Stella_Plo0mz,"Waiting for my package, can't wait to c Bilu's face! "
0,1980298225,neurotik_nurse,"@BrookeElli i want the storm so bad, you don't like it? lol wanna trade and downgrade back to a curve? "
0,1832256869,CourtneySit,@BengeeB hello! What time is it where you are? 
0,1997516357,lianalam,got the job at miyakos!!!  thanks to winnie
0,2054933387,crzyktyjo,hoping i get to see jon today... relaxing for now 
0,1992831885,silverph,"@ChicMom well, good luck! "
0,2047434497,ShaynaD,@MeLaMachinko yes ma'am. Next week 6/10.  Sending out the invite tnite. 
0,1694903982,StefaanLesage,"@jameswilliams90 If you ever need some help with the Podcasters Emporium, let me know "
0,1881030178,doson,A guy said.. In India we need Quantity NOT Quality. And i whispered fuck you..  Poor guy..
0,1686151817,milesb,"I rant about lack of proofing/editing on the web, and same day I get an email pointing out a typo in my LinkedIn profile. I deserved it. "
0,1933234901,justmegg,@ilovedannyjones well thanks  i rather like yours. specially your pinky ;D
0,1557650025,AliceCullen16,Haldern *yeah* the first music festival of my life  so happy this will be so fun @fruitbear !!  looking forward
0,2044312318,zoeelouise,Anyone else want a postcard from moi? 
0,2069900200,webwoke,ohh yesss move up by 1  37. airevilo.com
0,2017306780,Stringqueen,@mry3a I'd hate for your attempts to be in vain. That's all I'm sayin 
0,1686826479,pandafandanga,putting on my camouflage gear for church 
0,2015290874,markdspencer,"Wow! Its all gone... every bit of it but boy, our next show is going to be something just as special! "
0,1751539564,syyddneeyyxox,@MarissaAshley you are very welcome 
0,2014714404,vranac,"r @vranac_b @sotirovalex well, my ID was from the macromedia days, it exists in the system  and still no joy"
0,2013818510,PHOTOBYALONSO,@djseduce I think that ModLife thing is pretty cool.  I like the live concert streams.  Miguel quit drinking that hatroade!  
0,1982999451,gordon_martin,@FitnessforGolf I understand now 
0,1687935959,SweetIcetds,macho convinced now getting fucked to your friend HAHAHAHAHAHAHHAHAHAHAH 
0,1932819485,yo_yna,I downloaded a zip and it has lots of pictures of Lee Min Ho. AWESOME 
0,2182479292,gogoBEE,says: GOOD MORNING!!! to the A*A fam bam 
0,1834412815,niqyap,Captivating examples of silhouette photography. i kinda like looking at these  http://is.gd/AIjS
0,1882541699,joolzgirl,@MelanieFresh27 thanks muchly 
0,1824971283,1stAngel,@now you dont have to bath him...he should be pleased 
0,1979698464,AddictedToJones,is writing  Xx
0,2001769431,missgiggly,@Afficionados_HH Alrrright. I suppose I can share itttt... #squee 
0,1932608894,emilymeylor,leaving for the summer...be back in august 
0,1677409043,NSNOBLUE,Lovely Sunny Saturday watching my GB doing his footie thing. I am his water carrier. Me Dech' him ZZ   http://twitpic.com/4e6vb
0,2183599348,prophecygirl,@wickeddiaz What's so true? 
0,2063597087,aussie_ali,@lukeii No problemo Luke  I've been good. You guys enjoy the match last night?
0,2071500667,TheBabyTree,Going to spend some time with my man and listen to the thunderstorm 
0,2177131252,bash,w00t! The wifi extends into the garden. Outdoor blogging FTW! 
0,1679418332,dinanalouise,yoga makes the world go round 
0,1835009900,sparetheearth,"Eating fresh, organic mangos with natural organic peanut butter (crunchy...yum!) on organic flax flatbread!! "
0,2015540782,ashleyandkim,first day of real school today! How exciting 
0,1979952406,abnev,"plan today, up, shower, dressed, work, carvery, beach "
0,1978405714,iamword,@dukedinero well I stand corrected then  I dig it
0,1932884933,yeannie,I'm missing NYC with the girls...so much fun! 
0,2052712918,_andre1313,@ThisGirlLovesIt haha ok  what r u gonna do today??
0,1979428963,meriel,Photo: My Mac�s new wallpaper!  from�Amsterdamize http://tumblr.com/xka1wvqud
0,2052677590,bondibeachgirl,@GuySebastian Have a good nights sleep 
0,2001547748,ianghep,"On the way to Canary Wharf for the first time in a couple of weeks, see if my desk is still there! "
0,2067145374,NewsJunkie916,@TheRealJordin I grew up listening to both of them! 
0,1827439921,desireg,... and lastly vlogging in response to responses 
0,1685589987,danpritch7,@cyantist hey how are you?? Write back  x
0,1685775546,midnightstar05,yesterday was very fun  i am going to a partay now so i cant revise until tomorrow! im going to fail examinationsss...
0,1971971294,itselisee,been out in the sun for 5 hours now  not so white anymore !
0,1956108365,JodiAceVA,@giftsforblokes thanks for the #FollowFriday 
0,2052425996,BwaySaint,"@jason_in_la Oh no no no, that's trivial and already decided I want to see it for a third time! "
0,2066902564,TGlow,@lancearmstrong so my dad definitely built that house  thanks for bringing some excitement to my little hometown! They loved it.
0,1976754990,laurenxrad,i'm such a happy potter fanatic. 
0,1564022142,CristinaStJohn,@lizmv86 well share the love homegirl! 
0,1564250165,lorns,@vital_sign fringe is awesome!!! x-files without the conspiracy &amp; some 'real' science to back it up 
0,2039843038,longestpoem,@sherylandrews your tweet was just included in The Longest Poem in the World www.longestpoemintheworld.com/tweet/14246/ 
0,2051050321,jessicahopper30,Is bowlin with frans! 
0,1692257310,tallivansunder,@TrueLemon That is good! 
0,1972367928,gorino,livorno ai play-off e pisa ai play-out... ahahahah 
0,1690760411,redcomet81,I want to be in the middle of the @MsTeagan &amp; @evaangelinaxxx sandwich!   Cute! http://yfrog.com/0j6b0j
0,1957005092,justinjap,@daphnemaia Hehe yes Hello Kitty FTW (yes I'm secretly a Hello Kitty fan hehe)! You're very welcome 
0,1977941251,sxcsurmai,@rosananas OMG did you watch the other auditions? some of them are SOOOOOOO good! high high hopes for this season 
0,1823872316,sbainesmiller,@newyorkwriter  OMG i found it.  Thanks 
0,1754179469,EmmaCrone,@annalopez92 congrats - that's alot hehe 
0,1824749592,AdolDeLeon,@GabrielSaporta hey gabe if mexican why not come to Monterrey Mexico men...check it out www.msyapce.com/hanzelsingeretel comment on that 
0,1556844770,ChareelovesHP,Watching experimental films all night has inspired me! Maybe I will make one about jellyfish 
0,2183123732,tweeteradder15,@jkowalewski Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip 
0,1982666305,xxrawkstarx,OMGG the mtv awards is soon and i cant even watch it stupid tv urgg im frusturated  -sighs- i just hope vanessa wins it all the way  &lt;33
0,1980015838,npmalina,wonderful getaway with my lover. precious 
0,1961136877,deadlyknitshade,"@djrunnels Don't push yourself now, will you? "
0,1977719049,donnfelker,"Anyone know of any good plans for making your own toy boy/chest? I'm handy, I just need tools. "
0,1880857210,ChrisMdotCom,"@pageoneresults Ah cool, that's useful, I'll use that link as an example! (Great marketing idea  ) Thanks again"
0,1990562627,maggiejuinio,@fin_m fin!!! sorry hindi ako nakareply kanina. just came home from work.. i miss you too!!! whatsup? let's go out naman 
0,2064046564,syarif_m2e,@tatariri : I highly recommends you join www.m2e.asia You can earn money from free shareholder by dividends. Even you do NOTHING! 
0,2049245097,bstn02152,ordering take out husb is picking it up  - i luv him....  
0,1751608462,DrewDrew2009,@DiamondBlue follow me please! 
0,1970163490,TaylaMe3,@Russ_Smitheram BAHAHAA well u made a new friend anyway 
0,2013960854,zeljkofilipin,"@xflibble Well, it works for me.  Could you be more specific. Environment, error messages? Post your problem at http://tinyurl.com/cczsmu"
0,2177082345,aluss,LAST DO OF SCHOOL WHAAAAT. Done at 11:30 
0,1754708391,Linspot,@AnnCurry What a great quote Ann! So true-Happy Mom's Day to you-enjoy it! 
0,1989286962,josamuffin,"Susan Boyle, Sooooooo Glad She Didn't Win, I Think Diversity Deserved It  They Worked Soooo Hard (Y) xx"
0,2069102389,_xVikiix,Tired... better go to bed  tomorrow just learning for exam :/ 
0,1983984743,DJ_Alcide,@SueNahmi to match their $20 dress and $5 shoes 
0,2069302804,MichaelTG91,@MrPointyHead have you seen project natal up close then..... even if you didnt get to play 
0,1834769281,GiannisK,@zisi Right here right now...M*therF 
0,1956742974,Sydneylovesu4ev,"When Alexandre hits Milan, he's bringing me back clothes! Ahh!  I love you Alexandre!"
0,1989175792,evelynyen,just got a macbook and itouch off the website 
0,1687832074,DanieVerdugo,@JessiRangel tweet me when you see this pleas 
0,2070128196,Dinsmoor,At Bean and Leaf; a local coffee house. Getting some studying done for finals  I know where I will be all week!
0,1975534812,MilenaBest,goodnight twitterland! time for me to go to bed!  tomorrow will be a great sunday! =D
0,2184623785,coelismall,just developed the polaroids 
0,1996858949,_Jodii,"almost finished miles to go, nackerd and i am going to sleep now "
0,1693766693,jayRIOT,@EmaleeRose i say we watch it together sometime 
0,1957562725,carolw,@jfetsky Tell people why they should follow these guys. Otherwise its a long list of names 
0,1981343987,kikimuse,Thank you for the birthday wishes!  I feel all warm &amp; loved &amp; everything!  
0,1794660991,jasedit,@MaxGeiger I know - kicks ass for what it is. I wouldn't be a geek if I wasn't arguing results and dreaming up higher fidelity sim. 
0,1834791430,jomanlk,"I'm never going to dance again, these guily feet have got no rythm "
0,1982116060,R0M4NC3,just woke up... which means i actually fell asleep  lol
0,1551491353,gattaca,"I'm awake. For real this time. Daystar, she burns. Hey #notacon folks! Check out @myrcurial 's talk at 1 pm "
0,1753195330,coachcostella,@beverlykidd also happy mother's day 
0,1548498738,KrisTalk,@bradhanks Thanks for the #followfriday  How's the &quot;interview video&quot; coming along?  Do you need a stand in? 
0,1825534339,TwistedBW,Twas like my punishment for squashing an apple..in the school playground! Dude..my dream was all over the place!!! 
0,2063060117,abbieeeee,"So tired don't think I even had 6 hours,8 daysssss "
0,1834691244,nikhilgp,@felicity_aug20 He gave a lecture on the houseboat I was in.   On the economic development of kerala  and all that. Interesting guy.
0,2174809507,Anfia,second interview. wish me luck 
0,1548497795,DonnaSpeaks,"@CarlaNix i want bacon (fried crisp), scrambled eggs, toast,fruit, coffee w/french vanilla creamer and water! "
0,1677734632,katepena,will master how to sing &quot;the climb&quot; 
0,2058484312,AbbieFletcher_,@samjmoody everyone is saying that they are in chilie because of toms tweet im confused.com :S phone doug lol  Xx
0,1932683876,sidneymohede,"@agnezmo Hehe yeah, keep it that way, Twitter can get crazy fast  My kids are great, Ethan is 4 now and Chelsea 3.. Ahh Bali, envy, envy!"
0,1976121454,stacym16,i have got Britney stuck in my head...&quot;say whatcha want about me....&quot; haha love her! 
0,1980719200,SarahCatherinex,Going to the American Apparel store in Whorlando. 
0,1972807424,anna8687,@Lovely_London Yeah. *lol* They just break. 
0,1691745102,flynnstones,godddddddd i still have 3 things to do for multi ! wish me luckkk 
0,2191942592,Briz369,@crystaljtorres only sundays?? I will miss you!!!! 1 besote Crystal!! 
0,2015412480,SueXdream,"@rubberdollemma ha ha that is  good for you.. should we meet later, after work "
0,2061083680,ChrizzMendeZ,http://twitpic.com/6spew - @ZacharyQuinto colombia loves youu... you have a huge fans here 
0,1979855844,robocallaghan,@billt website is coming  Outside data comes from a weather station that has a wireless display with hackable usb port
0,2185800822,GloryWazHere,"@pi2dn11 it's really good all I buy is organic now, what I do is try to find everything I do like but organic. I get creative with it! "
0,2190821208,anjavh,Finally have my bachelor-degree in business administration and business law!!! 
0,1964854994,Philbradley,@chris_hall62 Well it's certainly a lot better than 84%! 
0,1770583290,ferparu,@mydreamandi You can upload dailybooth pictures from your camera! 
0,1753744612,rrrodrigo,it's nice to see my #euruko pictures (http://twurl.cc/xd1) on the big screen during a conference break 
0,1470014201,beckinoles,@TheDataDigger Can't handle those Chicago dogs...I need ketchup. 
0,2000972387,Ashley08271,Going to have a much better night... Got my free Monday night movie and im going to chill. 
0,1989508381,BeesLikeZeebras,I'm in a funny mood today. I even thought 'I love my boobs'. It's probably the weather 
0,1956672889,girlj67,@David_Kaufer wow that's great!! Good luck with that  will have my fingers &amp; toes crossed for you
0,2068156616,redrawsounds,@po8crg Is that why they are all over here 
0,1966878825,oxEmalieexo,@xScarlett_x That sounds cool  Last concert I went to was Hail The Villain. We were so close that we gave the guitarist a high five xD
0,1573786065,KelsoBabyy,@y3llaswagga tht sounds like a winner! 
0,2016176568,troublethoughts,@insomniaticx TONIGHT 
0,2014055018,curissadeleon,its raining hard in the city. its sounds so pretty outside my window. 
0,2186294461,littlebrittan,mmm grilled chicken sandwich at a mexican restaurant. yummy. someone's playing the guitar in my room. JS.  TCBY in a few 
0,2015891171,renii7,@Pamela_Tieu it's ok~ you just try and find friends on here and follow them to get their updates - like what you've done with mine 
0,2002317516,JWeis,"good morning , school bbq today, not going to go to it though, going to come home early "
0,2188752780,oliiix3,"@4everpantsless me tooooo, and i'll give you her # so you can text her happy bday "
0,2002051121,joannejacobs,@eggboxrobin  understandable. I just wondered whether I should be tagging his post or reporting him to the RSPCA!
0,1999856034,babytexas,Ugh my internet doesn't work and but I have the perfect outfit picked out for tomorrow..its sooo cute..imma wear my boots and my new shit 
0,2016178848,alwayslikethis,En na: http://bit.ly/11y03h =1.600330130.EmTY&amp;searchhyver=&amp;__state__=1 
0,1969594339,leechbabe,@Chiloe_  Winning the lottery would be fantastic 
0,1559548166,mwise1979,Getting ready to go to a BBQ 
0,1960353656,Leslie_Mills,@ambiance11 tell your girls hello.. i love Barbie 2..have a song in the new Barbie movie this fall.. w/some behind the scenes stuff 2.. 
0,2189320611,Dannymassacur,I taught the word &quot;cunt&quot; to 17 people today. Yay! i should be a teacher. 
0,1824181707,peetahh,best part of summer- watching the poor kids play around a broken fire hydrant! 
0,1823711718,Gemleo25,"well luvies, i ave to take my daughter to netball trraining..tweet soon "
0,2177700509,PaulWalsh,@amalucky @MaryLou_t @netWire I'm enjoying the love coming from Greece  (which reminds me to take that picture...)
0,1967605169,quotetheselines,@andcristina aww thanks so much! it wouldn't be the same without you either! 
0,2059715768,anexxia,and yes I really should know better 
0,1968681058,Crissy1229,three more minutes until 10:00PM!!!! hahaha LOL random! 
0,1980367399,theidan,@magieabangsaufi yup! you can get the info easily! faster than E!!!! 
0,1973484192,clubhouseb,@juliatrops  Thanks for the tinyurls  
0,2044003983,sibyl714,Aw jaicy and sindhu just came in  that just made my morning..
0,1881899128,ambersengupta,mums all chuffed cos she got new earphones for her mp3. lol my wee mum and stepdad are so funny  its good when mums in a good mood haha !
0,1965787778,deepblueair,i've never loved someone as much as i do right this moment! 
0,1956770129,Luv_ChelseaFC,@dawnmcwilliams not really Roman can take care of the $$$ 
0,2002006258,stefficami,@zanessatwilight do the best in ur exams. 
0,1964017168,Cherye101,@PaulaAbdul you must HAVE FUN!  dont work too hard today Paula. I just joined your site  hehe
0,1966986023,CKLinOrg,@N_e_h_a  don't we all need to watch for our phone usage now.  
0,2048303602,TimmyNC,@famisamis Thanks   And I did...nice ride home on the new bike.  Can't wait to go on a weekend ride with friends!
0,1753774285,maitababy,@tprettyman ask them what they have done with their lives. be annoying human beings? tell your mama happy mother's day! 
0,1833800372,exZACCKly,"@otherijustine i Love animal crossing, i called my town Apple "
0,1962611149,Mikotoke,@TurtleV ooo they turned the xtrap server into a k2 test server 
0,1833616215,ok2baprincess,@justex07 hilarious 
0,2179083382,geekish,@itshanni3 Yeah UPS rocks! There was this one Fed Ex lady though who gave my dog like 3 treats and let him go inside her truck! 
0,1692891863,KevinAM1,That's all for tonight. See ya in the AM. Good night. 
0,1979273534,moseyover,@daisyxrain I'm still waiting for it to be released here on DVD - definitely buying first.  Excited to see Anna P &amp; Ryan K (Home &amp; Away!)
0,1468102417,hihat7,"@ThomasGudgeon really! awesome  just downloaded a mp3 track, trying that...."
0,2190926585,SpuffyCullen,@aimeexzarnow definitely 
0,2048093479,bronte7299,@ladyhgiggle T minus 8...one Friday left.....and 3 early dismissal days at least for the terrors.  YIPPPPPEEEE
0,2055573215,ashleyxtellez,"@glorianatheband Woooooo! (: Uhh, I love you all. Can't wait for the Tulare Fair! "
0,2066066055,Sherksgirl,@taytaytnk lolol we both so smart  (I stole your smiley)
0,2187159519,tawaniahaynes7,i'm reflecting on the good times me &amp; my special friend have shared! 
0,1827927792,itsgaby,eatting grapes  they are soooo good
0,2039737772,GTPeach,"Watching Center Stage with Katie, who is sewing my ribbons for my pointe shoes since I can't sew. "
0,1997713914,MelinaPlaza,@celeefurlotti hahaha is that something about the ugly betty (hahahaha) and facu ? hahaha I love you more gurl  xoxo see u tomorrow (: &lt;3
0,2013146464,boobookttyfuck,At Knuckles Sports Bar watching Versus cage fighting and drinking a Blue Moon brewski w/a slice of orange. My treat for a successful day. 
0,1827584085,juannytramp,"do me a favour: Call someone today, Tell 'em you love 'em and then hang up. "
0,2013180739,alexandrabeleva,Check NOW http://kaloiantoshev.com - http://yayeveryday.com/post/3998 (via @yayeveryday)::22 old year artist from Bulgaria 
0,2058414769,disturbia86,I love Sean William Scott!!! He's a great actor and so funny! 
0,2015652975,amit_rai,@mirchiwebgirl Finally the work day is about to end. Log off from office and get stuck in traffic jamm again 
0,1956357236,letgotoosoon,@dougiemcfly COME TO ROOM 1119! we just wanna give you some gifts  or go too the bar! Neil couldnt' give the gifts...
